127.0.0.1 - - [03/Mar/2016:08:45:57 -0500] "GET / HTTP/1.1" 404 1004
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:38 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:42 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:43 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:50 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:14:56:56 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:09 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:09 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:09 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:09 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:12 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 2243
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:14 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:14 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:14 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:14 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:02:14 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:03:45 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:03:45 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:03:45 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:03:45 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:05:43 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 1674
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:05:44 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:05:44 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:05:44 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:05:52 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:05:52 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:05:52 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:05:52 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:06:00 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 1674
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:06:00 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:06:04 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:06:04 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:06:04 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:06:04 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:07:47 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 1629
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:07:47 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:07:47 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:07:47 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:08:45 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 1388
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:08:45 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:08:45 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:08:45 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:00 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 1527
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:00 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:00 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:00 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:06 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:07 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:13 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:22 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:24 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:10:24 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:13:16 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3724
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:13:16 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:13:16 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:13:16 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:13:30 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:15:28 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 1637
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:15:29 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:15:29 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:15:29 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:15:29 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:15:47 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 200 8316
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:31 -0500] "GET /MANAGER_FITNESS/images/page1-img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:36 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:37 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 7423
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:37 -0500] "GET /MANAGER_FITNESS/images/page1-img5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:37 -0500] "GET /MANAGER_FITNESS/images/page1-img6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:37 -0500] "GET /MANAGER_FITNESS/images/page1-img7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:39 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:39 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:40 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:18:55 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:24:31 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3778
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:24:32 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:24:32 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:24:32 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:24:32 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:24:32 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:15 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 4129
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:15 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:15 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:15 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:15 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:15 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:55 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 200 3136
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:56 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:58 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:35:59 -0500] "GET /MANAGER_FITNESS/entrenador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:36:00 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:36:02 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:37:48 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3812
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:37:48 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:37:48 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:37:48 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:37:48 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:37:51 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 200 3082
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:16 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 200 4017
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:16 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:16 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:16 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:16 -0500] "GET /MANAGER_FITNESS/js/jquery-1.6.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:16 -0500] "GET /MANAGER_FITNESS/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:16 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:16 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:16 -0500] "GET /MANAGER_FITNESS/images/page1-img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:38:41 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:42:11 -0500] "GET /MANAGER_FITNESS/contactanos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:42:11 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:42:11 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:42:11 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:42:13 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 2611
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:48:35 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3690
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:48:35 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:48:35 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:48:35 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:50:15 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3712
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:50:15 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:50:15 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:50:15 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:53:30 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:53:32 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:53:34 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:53:35 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:53:35 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:53:35 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:54:02 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3790
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:54:03 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:54:03 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:54:03 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:59:54 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3831
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:59:57 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:15:59:58 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:01:08 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3835
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:03:49 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3903
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:03:49 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:03:53 -0500] "GET /MANAGER_FITNESS/inicio?id=&nombre=&fechaN=&direccion=&tel=&email=&password=&tipou=CLIN&formulario=registrar HTTP/1.1" 500 1757
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:06:16 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3920
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:06:20 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:06:24 -0500] "GET /MANAGER_FITNESS/inicio?id=&nombre=&fechaN=&direccion=&tel=&email=&password=&tipou=CLIN&formulario=registrar HTTP/1.1" 500 1757
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:10:05 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:10:06 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:10:06 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:10:06 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:13:59 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 200 3920
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:13:59 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:13:59 -0500] "GET /MANAGER_FITNESS/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:11 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:11 -0500] "GET /MANAGER_FITNESS/images/bg-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:11 -0500] "GET /MANAGER_FITNESS/images/tabs-content-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:11 -0500] "GET /MANAGER_FITNESS/images/tabs-bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:12 -0500] "GET /MANAGER_FITNESS/images/tabs-a.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:12 -0500] "GET /MANAGER_FITNESS/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:12 -0500] "GET /MANAGER_FITNESS/images/menu-row-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:12 -0500] "GET /favicon.ico HTTP/1.1" 404 1026
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:13 -0500] "GET /MANAGER_FITNESS/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:14 -0500] "GET /MANAGER_FITNESS/images/page1-img1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:14 -0500] "GET /MANAGER_FITNESS/images/page1-img2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:14 -0500] "GET /MANAGER_FITNESS/images/search-bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:14 -0500] "GET /MANAGER_FITNESS/images/search-icon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:14 -0500] "GET /MANAGER_FITNESS/images/button-shadow.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:14 -0500] "GET /MANAGER_FITNESS/images/button-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:14 -0500] "GET /MANAGER_FITNESS/images/button-marker.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:14 -0500] "GET /MANAGER_FITNESS/images/footer-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:15 -0500] "GET /MANAGER_FITNESS/eventos.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:15 -0500] "GET /MANAGER_FITNESS/images/row-bot-tail.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:14:21 -0500] "GET /MANAGER_FITNESS/inicio?id=&nombre=&fechaN=&direccion=&tel=&email=&password=&tipou=CLIN&formulario=registrar HTTP/1.1" 500 1757
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:18:08 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:18:08 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:18:08 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:18:08 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:18:40 -0500] "GET /MANAGER_FITNESS/inicio?id=12346&nombre=fdghjk&fechaN=2015-09-23&direccion=sdfgh&tel=123456&email=zxcvhg&password=87654&tipou=CLIN&formulario=registrar HTTP/1.1" 500 1757
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:20:13 -0500] "GET /MANAGER_FITNESS/administrador.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:20:13 -0500] "GET /MANAGER_FITNESS/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:20:13 -0500] "GET /MANAGER_FITNESS/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Mar/2016:16:20:13 -0500] "GET /MANAGER_FITNESS/css/grid.css HTTP/1.1" 304 -
